profile_index,failure_probability,raw_isolation_forest_score,calibrated_anomaly_score,risk_score,risk_band,final_recommended_action,confidence,confidence_level
4595,0.0,0.14164238362642262,0.20568750000000002,0.061706250000000004,Normal,Normal,0.794312,MEDIUM
4596,0.0,0.14070022191284265,0.2215625,0.06646875,Normal,Normal,0.778438,MEDIUM
4597,1.0,0.1194877198764408,0.5060875,0.85182625,Restart Task,Restart Task,0.506088,LOW
4598,0.0,0.1118753461860037,0.5782375,0.17347125,Normal,Normal,0.421763,LOW
4599,0.0,0.1444355250400699,0.152675,0.0458025,Normal,Normal,0.847325,HIGH
4600,0.0,0.0794284301373484,0.7719,0.23157,Normal,Normal,0.2281,LOW
4601,0.785,0.14959028518354123,0.07337499999999997,0.5715125,Migrate VM,Migrate VM,0.288375,LOW
4602,0.0,0.14802544043247828,0.09326250000000003,0.027978750000000007,Normal,Normal,0.906737,HIGH
4603,0.0,0.14053376253506583,0.22392500000000004,0.06717750000000001,Normal,Normal,0.776075,MEDIUM
4604,0.0,0.10823478415679999,0.6082000000000001,0.18246,Normal,Normal,0.3918,LOW
4605,0.0,0.1511779102426415,0.059712499999999946,0.017913749999999982,Normal,Normal,0.940288,HIGH
4606,0.0,0.06928749389696925,0.8133125,0.24399374999999998,Normal,Normal,0.186688,LOW
4607,0.0,0.12743654577064667,0.41588749999999997,0.12476624999999998,Normal,Normal,0.584113,MEDIUM
4608,1.0,0.11793849320136629,0.5219625,0.85658875,Restart Task,Restart Task,0.521962,LOW
4609,0.0,0.13931760413917588,0.24438749999999998,0.07331624999999999,Normal,Normal,0.755613,MEDIUM
4610,0.0,0.14641249779208831,0.11856250000000002,0.03556875,Normal,Normal,0.881437,HIGH
4611,0.0,0.02223342821810015,0.930375,0.2791125,Normal,Normal,0.069625,LOW
4612,0.0,0.11713506838034837,0.53045,0.159135,Normal,Normal,0.46955,LOW
4613,0.0,0.13006067262540466,0.38360000000000005,0.11508000000000002,Normal,Normal,0.6164,MEDIUM
4614,0.005,0.11845453546099866,0.5166375000000001,0.15849125000000003,Normal,Normal,0.488362,LOW
4615,0.0,0.1270643702783495,0.42037500000000005,0.12611250000000002,Normal,Normal,0.579625,MEDIUM
4616,0.0,0.1372129748414534,0.2791125,0.08373375,Normal,Normal,0.720888,MEDIUM
4617,0.0,0.1529933190007156,0.04492499999999999,0.013477499999999998,Normal,Normal,0.955075,HIGH
4618,0.0,0.02859459959974442,0.9218875,0.27656624999999996,Normal,Normal,0.078113,LOW
4619,0.005,0.10519349693174723,0.6303624999999999,0.19260874999999997,Normal,Normal,0.374638,LOW
4620,0.0,0.12906743240217622,0.396675,0.1190025,Normal,Normal,0.603325,MEDIUM
4621,0.0,0.05707030384320444,0.8563875,0.25691624999999996,Normal,Normal,0.143613,LOW
4622,0.47,0.0825405739815025,0.7595125,0.5568537499999999,Migrate VM,Migrate VM,0.710487,MEDIUM
4623,0.0,0.033713432357175166,0.912075,0.2736225,Normal,Normal,0.087925,LOW
4624,0.0,0.10536595603865312,0.628925,0.18867749999999997,Normal,Normal,0.371075,LOW
4625,1.0,0.12055012890219752,0.495325,0.8485974999999999,Restart Task,Restart Task,0.495325,LOW
4626,0.0,-0.010419557753983844,0.9559,0.28676999999999997,Normal,Normal,0.0441,LOW
4627,0.0,0.11949480052227579,0.5060374999999999,0.15181124999999998,Normal,Normal,0.493963,LOW
4628,0.0,0.1333404222832088,0.33848750000000005,0.10154625000000002,Normal,Normal,0.661512,MEDIUM
4629,0.99,0.039454753491905636,0.899825,0.9629475,Restart Task,Restart Task,0.909825,HIGH
4630,1.0,0.08099021459882971,0.7655000000000001,0.92965,Restart Task,Restart Task,0.7655,MEDIUM
4631,0.0,0.1365108099332486,0.29079999999999995,0.08723999999999998,Normal,Normal,0.7092,MEDIUM
4632,0.0,0.1323959598303837,0.3519375,0.10558125,Normal,Normal,0.648062,MEDIUM
4633,1.0,0.11103998120120429,0.5847875,0.8754362499999999,Restart Task,Restart Task,0.584788,MEDIUM
4634,0.0,0.14418995740723262,0.15749999999999997,0.04724999999999999,Normal,Normal,0.8425,HIGH
4635,0.0,0.09392441693890036,0.7028,0.21084,Normal,Normal,0.2972,LOW
4636,1.0,0.11109247292673124,0.5843,0.8752899999999999,Restart Task,Restart Task,0.5843,MEDIUM
4637,0.0,0.10510115106605172,0.6310374999999999,0.18931124999999996,Normal,Normal,0.368963,LOW
4638,0.0,0.14704403909748676,0.10872499999999996,0.03261749999999999,Normal,Normal,0.891275,HIGH
4639,0.995,0.14239872176591362,0.190975,0.7537925,Restart Task,Restart Task,0.195975,LOW
4640,0.015,0.08963819461187938,0.726175,0.2283525,Normal,Normal,0.288825,LOW
4641,0.0,0.11831540439974358,0.5182375,0.15547125,Normal,Normal,0.481762,LOW
4642,0.0,0.1386071398714379,0.2551875,0.07655625,Normal,Normal,0.744812,MEDIUM
4643,0.975,0.08808469999754243,0.7329,0.90237,Restart Task,Restart Task,0.7579,MEDIUM
4644,0.0,0.10823478415679999,0.6082000000000001,0.18246,Normal,Normal,0.3918,LOW
4645,0.0,-0.08724441693852059,0.98845,0.296535,Normal,Normal,0.01155,LOW
4646,0.0,0.13125222256051772,0.368225,0.11046750000000001,Normal,Normal,0.631775,MEDIUM
4647,0.0,0.08721046214167522,0.7378625,0.22135875,Normal,Normal,0.262138,LOW
4648,0.0,0.15250870929677585,0.04888749999999997,0.014666249999999992,Normal,Normal,0.951113,HIGH
4649,0.0,0.14084054127178997,0.21930000000000005,0.06579000000000002,Normal,Normal,0.7807,MEDIUM
4650,0.005,-0.011185287061846738,0.9565375,0.29046125,Normal,Normal,0.048462,LOW
4651,0.0,-0.18298529095572968,0.9997125,0.29991375,Normal,Normal,0.000287,LOW
4652,0.0,0.13386251405069166,0.3307,0.09920999999999999,Normal,Normal,0.6693,MEDIUM
4653,1.0,0.07026150115275837,0.8092125,0.9427637499999999,Restart Task,Restart Task,0.809213,HIGH
4654,0.0,0.15266762563324865,0.04749999999999999,0.014249999999999995,Normal,Normal,0.9525,HIGH
4655,0.0,0.0783989999456064,0.7763125,0.23289374999999998,Normal,Normal,0.223688,LOW
4656,1.0,0.1309429749235524,0.37250000000000005,0.81175,Restart Task,Restart Task,0.3725,LOW
4657,0.0,0.13602062679945603,0.29879999999999995,0.08963999999999998,Normal,Normal,0.7012,MEDIUM
4658,0.005,0.0629967320623655,0.8369375,0.25458125,Normal,Normal,0.168063,LOW
4659,1.0,0.12598707031256667,0.43366249999999995,0.8300987499999999,Restart Task,Restart Task,0.433662,LOW
4660,1.0,0.14975427257798274,0.072075,0.7216225,Restart Task,Restart Task,0.072075,LOW
4661,0.0,0.12605245713246488,0.432775,0.1298325,Normal,Normal,0.567225,MEDIUM
4662,0.005,0.13713824031962585,0.28032500000000005,0.08759750000000001,Normal,Normal,0.724675,MEDIUM
4663,0.01,0.12767862487041443,0.41315,0.130945,Normal,Normal,0.59685,MEDIUM
4664,1.0,0.12565443378169738,0.43808749999999996,0.8314262499999999,Restart Task,Restart Task,0.438087,LOW
4665,0.0,0.0774579384076054,0.7801125,0.23403374999999998,Normal,Normal,0.219888,LOW
4666,0.0,0.13148951977306894,0.36495,0.109485,Normal,Normal,0.63505,MEDIUM
4667,0.0,0.026605827493180967,0.9246875,0.27740624999999997,Normal,Normal,0.075313,LOW
4668,0.0,0.1137359646058152,0.5615125000000001,0.16845375,Normal,Normal,0.438487,LOW
4669,0.0,0.1393242916646713,0.2442875,0.07328625,Normal,Normal,0.755713,MEDIUM
4670,0.0,0.13303989584577053,0.3428875,0.10286625,Normal,Normal,0.657112,MEDIUM
4671,0.0,0.07181017336604889,0.8024375,0.24073125,Normal,Normal,0.197562,LOW
4672,0.005,0.13698636680771648,0.28237500000000004,0.08821250000000001,Normal,Normal,0.722625,MEDIUM
4673,0.0,0.13434755230294587,0.324125,0.09723749999999999,Normal,Normal,0.675875,MEDIUM
4674,0.0,0.08348754158209659,0.755525,0.22665749999999998,Normal,Normal,0.244475,LOW
4675,0.0,0.006380288091491493,0.9459625,0.28378875,Normal,Normal,0.054037,LOW
4676,0.0,0.12512531370505459,0.44415000000000004,0.133245,Normal,Normal,0.55585,MEDIUM
4677,0.0,0.14234807137056038,0.19203749999999997,0.05761124999999999,Normal,Normal,0.807963,HIGH
4678,0.0,0.12664477308499295,0.42576250000000004,0.12772875,Normal,Normal,0.574237,MEDIUM
4679,0.0,0.1421486147391488,0.19566249999999996,0.05869874999999999,Normal,Normal,0.804338,HIGH
4680,0.0,0.0782890934075906,0.7768125,0.23304375,Normal,Normal,0.223187,LOW
4681,1.0,0.019993129919963604,0.93315,0.979945,Restart Task,Restart Task,0.93315,HIGH
4682,0.0,0.09455615237872977,0.6992375,0.20977125,Normal,Normal,0.300763,LOW
4683,0.0,0.08098019567911713,0.765525,0.2296575,Normal,Normal,0.234475,LOW
4684,1.0,0.06091895821459753,0.8445125,0.95335375,Restart Task,Restart Task,0.844512,HIGH
4685,0.0,-0.06565759440746177,0.9799625,0.29398874999999997,Normal,Normal,0.020038,LOW
4686,0.0,0.13675473838260788,0.28625,0.08587499999999999,Normal,Normal,0.71375,MEDIUM
4687,1.0,0.1177643808552532,0.5239375,0.8571812499999999,Restart Task,Restart Task,0.523937,LOW
4688,1.0,0.08375754223755821,0.7543375,0.92630125,Restart Task,Restart Task,0.754337,MEDIUM
4689,0.0,0.025807451457543373,0.9260125,0.27780375,Normal,Normal,0.073987,LOW
4690,0.01,0.09795085824878097,0.6792875,0.21078625,Normal,Normal,0.330712,LOW
4691,0.135,0.05279851484802006,0.8691875,0.35525624999999994,Scale Resources,Scale Resources,0.265813,LOW
4692,0.0,0.13240685281569292,0.3518,0.10554,Normal,Normal,0.6482,MEDIUM
4693,0.04,0.12645757127478197,0.42800000000000005,0.1564,Normal,Normal,0.612,MEDIUM
4694,0.0,0.07558617044336818,0.787625,0.23628749999999998,Normal,Normal,0.212375,LOW
4695,0.985,0.05055536431734525,0.8748750000000001,0.9519625,Restart Task,Restart Task,0.889875,HIGH
4696,0.0,0.11993426603228369,0.501525,0.1504575,Normal,Normal,0.498475,LOW
4697,0.0,0.08954174819328409,0.7265874999999999,0.21797624999999998,Normal,Normal,0.273413,LOW
4698,1.0,0.06609007099697872,0.825225,0.9475674999999999,Restart Task,Restart Task,0.825225,HIGH
4699,0.0,0.10007822342670775,0.664975,0.1994925,Normal,Normal,0.335025,LOW
4700,0.0,0.12503602428910654,0.4452625,0.13357875,Normal,Normal,0.554737,MEDIUM
4701,0.0,0.13221308264826787,0.3546625,0.10639875,Normal,Normal,0.645338,MEDIUM
4702,0.0,0.1358001215187426,0.30232499999999995,0.09069749999999999,Normal,Normal,0.697675,MEDIUM
4703,0.0,0.0745527564963343,0.791625,0.2374875,Normal,Normal,0.208375,LOW
4704,0.995,0.06624110469925915,0.8244875,0.94384625,Restart Task,Restart Task,0.829488,HIGH
4705,0.0,0.12462118292420354,0.45004999999999995,0.13501499999999997,Normal,Normal,0.54995,LOW
4706,0.995,0.13335746817767735,0.3381875,0.79795625,Restart Task,Restart Task,0.343187,LOW
4707,0.995,0.08920627487380123,0.7282124999999999,0.91496375,Restart Task,Restart Task,0.733212,MEDIUM
4708,0.0,0.1320873691269681,0.35667499999999996,0.10700249999999999,Normal,Normal,0.643325,MEDIUM
4709,0.0,0.12509437673815538,0.4446,0.13338,Normal,Normal,0.5554,MEDIUM
4710,0.975,0.03259387319919049,0.9149,0.95697,Restart Task,Restart Task,0.9399,HIGH
4711,0.0,0.10926345063422216,0.599925,0.1799775,Normal,Normal,0.400075,LOW
4712,0.0,0.07651165693780682,0.7840374999999999,0.23521124999999998,Normal,Normal,0.215963,LOW
4713,0.0,0.1486398188615345,0.08440000000000003,0.02532000000000001,Normal,Normal,0.9156,HIGH
4714,0.0,0.13250164833354483,0.35055000000000003,0.10516500000000001,Normal,Normal,0.64945,MEDIUM
4715,0.0,0.14052666005587194,0.22404999999999997,0.06721499999999998,Normal,Normal,0.77595,MEDIUM
4716,0.0,0.0879860641897634,0.733425,0.2200275,Normal,Normal,0.266575,LOW
4717,0.0,-0.0669802731300404,0.9810875,0.29432625,Normal,Normal,0.018912,LOW
4718,0.025,0.06529085652699418,0.8280875,0.26592625,Normal,Normal,0.196913,LOW
4719,0.0,0.14723581618541687,0.10552499999999998,0.03165749999999999,Normal,Normal,0.894475,HIGH
4720,0.005,0.0073350507061678005,0.945125,0.2870375,Normal,Normal,0.059875,LOW
4721,0.0,0.12899599775849196,0.3974875,0.11924625,Normal,Normal,0.602513,MEDIUM
4722,0.0,0.14071895094291892,0.22128749999999997,0.06638625,Normal,Normal,0.778713,MEDIUM
4723,0.005,0.148668351913117,0.08383750000000001,0.028651250000000003,Normal,Normal,0.921162,HIGH
4724,0.005,0.003267212147736731,0.948275,0.2879825,Normal,Normal,0.056725,LOW
4725,0.0,0.09191554604301061,0.714125,0.2142375,Normal,Normal,0.285875,LOW
4726,0.0,0.12406835908669905,0.4564125,0.13692374999999998,Normal,Normal,0.543588,LOW
4727,1.0,0.13986055557212335,0.23506249999999995,0.7705187499999999,Restart Task,Restart Task,0.235062,LOW
4728,1.0,0.09778125925171,0.68035,0.9041049999999999,Restart Task,Restart Task,0.68035,MEDIUM
4729,0.0,0.1409164989837327,0.21809999999999996,0.06542999999999999,Normal,Normal,0.7819,MEDIUM
4730,0.155,0.14550341659647048,0.13413750000000002,0.14874125,Normal,Normal,0.979137,HIGH
4731,0.0,0.13453627532722495,0.32132499999999997,0.09639749999999998,Normal,Normal,0.678675,MEDIUM
4732,0.995,0.1350205334903109,0.31405000000000005,0.7907150000000001,Restart Task,Restart Task,0.31905,LOW
4733,1.0,0.041155972212170044,0.8964375,0.96893125,Restart Task,Restart Task,0.896437,HIGH
4734,0.905,0.039196517367827255,0.90025,0.903575,Restart Task,Restart Task,0.99525,HIGH
4735,0.0,0.10926345063422216,0.599925,0.1799775,Normal,Normal,0.400075,LOW
4736,1.0,0.04086468472007565,0.8970625,0.9691187499999999,Restart Task,Restart Task,0.897062,HIGH
4737,1.0,0.11166705737123372,0.579825,0.8739475,Restart Task,Restart Task,0.579825,MEDIUM
4738,0.005,0.11492761037757082,0.551125,0.1688375,Normal,Normal,0.453875,LOW
4739,0.0,0.11435790418781144,0.556025,0.1668075,Normal,Normal,0.443975,LOW
4740,0.0,0.11672440746904716,0.5344375,0.16033125,Normal,Normal,0.465562,LOW
4741,1.0,0.14058005546125446,0.22336250000000002,0.76700875,Restart Task,Restart Task,0.223363,LOW
4742,0.0,0.09657138736223164,0.6878875,0.20636625,Normal,Normal,0.312113,LOW
4743,0.0,0.060789715165708746,0.8448375,0.25345125,Normal,Normal,0.155162,LOW
4744,0.995,0.10047753782587993,0.662325,0.8951975,Restart Task,Restart Task,0.667325,MEDIUM
4745,1.0,0.14610164978518597,0.123475,0.7370424999999999,Restart Task,Restart Task,0.123475,LOW
4746,0.0,0.10099369137604597,0.6585375,0.19756125,Normal,Normal,0.341463,LOW
4747,0.0,0.13721637332061948,0.27880000000000005,0.08364,Normal,Normal,0.7212,MEDIUM
4748,0.0,0.11281932746364337,0.5699125,0.17097375,Normal,Normal,0.430087,LOW
4749,1.0,-0.056757824227419706,0.973575,0.9920724999999999,Restart Task,Restart Task,0.973575,HIGH
4750,1.0,0.12637103565126634,0.42905000000000004,0.828715,Restart Task,Restart Task,0.42905,LOW
4751,0.0,0.12772417017354765,0.4124,0.12372,Normal,Normal,0.5876,MEDIUM
4752,0.0,-0.1375580790767138,0.995975,0.2987925,Normal,Normal,0.004025,LOW
4753,0.955,-0.01793636897501516,0.961075,0.9568224999999999,Restart Task,Restart Task,0.993925,HIGH
4754,1.0,0.06768754608481448,0.8192375000000001,0.94577125,Restart Task,Restart Task,0.819238,HIGH
4755,0.0,0.15351141208402025,0.04041249999999996,0.012123749999999989,Normal,Normal,0.959588,HIGH
4756,0.0,0.14366677478685147,0.16732499999999995,0.050197499999999985,Normal,Normal,0.832675,HIGH
4757,1.0,0.1209005118328133,0.49143749999999997,0.84743125,Restart Task,Restart Task,0.491437,LOW
4758,0.98,-0.007967599094531264,0.95445,0.972335,Restart Task,Restart Task,0.97445,HIGH
4759,0.0,0.031204175193840333,0.91755,0.275265,Normal,Normal,0.08245,LOW
4760,1.0,0.12588895329770156,0.434975,0.8304925,Restart Task,Restart Task,0.434975,LOW
4761,0.005,0.13429018014840116,0.32489999999999997,0.10096999999999999,Normal,Normal,0.6801,MEDIUM
4762,0.0,-0.018462521990324166,0.9613,0.28839,Normal,Normal,0.0387,LOW
4763,0.0,0.10796414082165917,0.6103875000000001,0.18311625,Normal,Normal,0.389612,LOW
4764,0.0,0.14511495857131856,0.14065000000000005,0.04219500000000002,Normal,Normal,0.85935,HIGH
4765,1.0,0.11144531052325851,0.5813875,0.8744162499999999,Restart Task,Restart Task,0.581387,MEDIUM
4766,0.98,0.09952153677841546,0.6688125,0.88664375,Restart Task,Restart Task,0.688813,MEDIUM
4767,0.0,0.10395513363297082,0.6386875000000001,0.19160625,Normal,Normal,0.361312,LOW
4768,0.0,0.13608550274995457,0.29798749999999996,0.08939624999999998,Normal,Normal,0.702013,MEDIUM
4769,0.0,0.14193071997457118,0.19998749999999998,0.059996249999999994,Normal,Normal,0.800013,HIGH
4770,0.0,0.1338071381606119,0.33165,0.099495,Normal,Normal,0.66835,MEDIUM
4771,1.0,0.09386600962329866,0.703075,0.9109225,Restart Task,Restart Task,0.703075,MEDIUM
4772,0.0,0.14621085131017447,0.12188750000000004,0.03656625000000001,Normal,Normal,0.878112,HIGH
4773,0.0,0.13843530869360776,0.25797499999999995,0.07739249999999999,Normal,Normal,0.742025,MEDIUM
4774,1.0,0.11387823699437222,0.56035,0.8681049999999999,Restart Task,Restart Task,0.56035,MEDIUM
4775,0.0,-0.08980887366993551,0.989825,0.2969475,Normal,Normal,0.010175,LOW
4776,0.0,0.13839640357735333,0.25846250000000004,0.07753875,Normal,Normal,0.741537,MEDIUM
4777,0.0,0.11609341928822664,0.5404875,0.16214625,Normal,Normal,0.459512,LOW
4778,0.0,0.09721734831187012,0.6836625000000001,0.20509875000000002,Normal,Normal,0.316337,LOW
4779,0.0,0.015244343221119894,0.9383125,0.28149375,Normal,Normal,0.061688,LOW
4780,0.0,0.12388935866494627,0.45825000000000005,0.137475,Normal,Normal,0.54175,LOW
4781,0.0,0.07096259563894591,0.805875,0.2417625,Normal,Normal,0.194125,LOW
4782,0.995,0.11568347336878554,0.54415,0.859745,Restart Task,Restart Task,0.54915,LOW
4783,0.0,0.13016419520635802,0.38222500000000004,0.1146675,Normal,Normal,0.617775,MEDIUM
4784,0.0,0.1480494378540259,0.09296249999999995,0.027888749999999983,Normal,Normal,0.907038,HIGH
4785,0.0,0.13548241282427625,0.306775,0.0920325,Normal,Normal,0.693225,MEDIUM
4786,0.0,0.10513727857937133,0.6308125,0.18924375,Normal,Normal,0.369188,LOW
4787,1.0,0.11363804935032606,0.5626375,0.8687912499999999,Restart Task,Restart Task,0.562638,MEDIUM
4788,0.0,0.13131350930421798,0.367325,0.1101975,Normal,Normal,0.632675,MEDIUM
4789,0.0,0.07651741319868727,0.7840125,0.23520375,Normal,Normal,0.215987,LOW
4790,0.0,0.10874348061845557,0.604125,0.1812375,Normal,Normal,0.395875,LOW
4791,0.0,0.11429235669370458,0.556475,0.16694250000000002,Normal,Normal,0.443525,LOW
4792,0.975,0.04347186918428486,0.8913625000000001,0.9499087500000001,Restart Task,Restart Task,0.916363,HIGH
4793,0.0,0.06331782758736854,0.8356625,0.25069874999999997,Normal,Normal,0.164338,LOW
4794,0.975,0.07158600557027084,0.803275,0.9234825,Restart Task,Restart Task,0.828275,HIGH
4795,0.0,0.13789088693003954,0.26773749999999996,0.08032124999999998,Normal,Normal,0.732263,MEDIUM
4796,0.0,0.12652617332852972,0.4272,0.12816,Normal,Normal,0.5728,MEDIUM
4797,0.0,0.1137359646058152,0.5615125000000001,0.16845375,Normal,Normal,0.438487,LOW
4798,0.985,0.10811639640764742,0.6091375,0.87224125,Restart Task,Restart Task,0.624138,MEDIUM
4799,0.0,0.040097097680365956,0.8984624999999999,0.26953875,Normal,Normal,0.101538,LOW
4800,0.0,0.12737556839087438,0.41656249999999995,0.12496874999999998,Normal,Normal,0.583438,MEDIUM
4801,0.995,0.1050939540022165,0.6311875,0.88585625,Restart Task,Restart Task,0.636188,MEDIUM
4802,0.0,0.060751063356147716,0.845025,0.2535075,Normal,Normal,0.154975,LOW
4803,0.005,0.06819155965815593,0.8172125,0.24866375,Normal,Normal,0.187787,LOW
4804,0.0,0.06081732470557871,0.844775,0.2534325,Normal,Normal,0.155225,LOW
4805,0.0,0.14323435448143979,0.17508749999999995,0.05252624999999998,Normal,Normal,0.824913,HIGH
4806,0.0,0.12543310086262738,0.44066249999999996,0.13219874999999998,Normal,Normal,0.559338,MEDIUM
4807,1.0,0.09697529205176636,0.6854125,0.90562375,Restart Task,Restart Task,0.685412,MEDIUM
4808,0.985,0.11370033414577829,0.561925,0.8580775,Restart Task,Restart Task,0.576925,MEDIUM
4809,0.99,0.12769306632090116,0.41295000000000004,0.816885,Restart Task,Restart Task,0.42295,LOW
4810,0.0,0.1360728262482669,0.29825,0.089475,Normal,Normal,0.70175,MEDIUM
4811,0.0,0.15245497800989488,0.04943750000000002,0.014831250000000006,Normal,Normal,0.950562,HIGH
4812,1.0,0.025875641736116117,0.925875,0.9777624999999999,Restart Task,Restart Task,0.925875,HIGH
4813,0.03,-0.00016590367536839512,0.95015,0.306045,Scale Resources,Scale Resources,0.07985,LOW
4814,0.0,0.0440198660427602,0.8899625,0.26698875,Normal,Normal,0.110038,LOW
4815,0.0,-0.07106643485246456,0.9848625,0.29545875,Normal,Normal,0.015138,LOW
4816,0.0,0.11732051857841941,0.5286,0.15857999999999997,Normal,Normal,0.4714,LOW
4817,0.0,0.031273567452711815,0.9173875,0.27521625,Normal,Normal,0.082612,LOW
4818,0.0,0.13727908386033072,0.27715,0.083145,Normal,Normal,0.72285,MEDIUM
4819,1.0,0.13690978448426838,0.283575,0.7850725,Restart Task,Restart Task,0.283575,LOW
4820,0.0,0.06613877718101302,0.82495,0.24748499999999998,Normal,Normal,0.17505,LOW
4821,0.005,0.07540220197882475,0.7884375,0.24003125,Normal,Normal,0.216562,LOW
4822,1.0,0.07077781785698045,0.8070125,0.94210375,Restart Task,Restart Task,0.807013,HIGH
4823,0.0,0.14934862853704434,0.07593749999999999,0.022781249999999996,Normal,Normal,0.924063,HIGH
4824,0.995,0.10244523659703952,0.649025,0.8912074999999999,Restart Task,Restart Task,0.654025,MEDIUM
